"","make","country","year","model","vclass","displ","tran","trans_dscr","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv"
"21974","nissan","japan",2004,"Pathfinder Armada 4WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"21975","nissan","japan",2004,"Xterra V6 4WD","Sport Utility Vehicles",3.3,"Automatic 4-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Premium",TRUE,TRUE,FALSE,13,17,15,NA,NA
"21976","nissan","japan",2004,"Xterra V6 4WD","Sport Utility Vehicles",3.3,"Automatic 4-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"21977","nissan","japan",2004,"Xterra V6 4WD","Sport Utility Vehicles",3.3,"Manual 5-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,16,NA,NA
"21978","nissan","japan",2005,"350z","Two Seaters",3.5,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,NA,NA
"21979","nissan","japan",2005,"350z","Two Seaters",3.5,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,20,NA,NA
"21980","nissan","japan",2005,"350z","Two Seaters",3.5,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA
"21981","nissan","japan",2005,"350z Roadster","Two Seaters",3.5,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,NA,NA
"21982","nissan","japan",2005,"350z Roadster","Two Seaters",3.5,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,NA,NA
"21983","nissan","japan",2005,"Sentra","Compact Cars",1.8,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,31,27,88,12
"21984","nissan","japan",2005,"Sentra","Compact Cars",1.8,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,32,27,88,12
"21985","nissan","japan",2005,"Sentra","Compact Cars",2.5,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,26,22,88,12
"21986","nissan","japan",2005,"Sentra","Compact Cars",2.5,"Manual 6-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,27,23,88,12
"21987","nissan","japan",2005,"Altima","Midsize Cars",2.5,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,27,23,103,16
"21988","nissan","japan",2005,"Altima","Midsize Cars",2.5,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,29,24,103,16
"21989","nissan","japan",2005,"Altima","Midsize Cars",3.5,"Manual 5-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,25,21,103,16
"21990","nissan","japan",2005,"Altima","Midsize Cars",3.5,"Manual 6-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,26,21,103,16
"21991","nissan","japan",2005,"Altima","Midsize Cars",3.5,"Automatic (S5)","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,28,21,103,16
"21992","nissan","japan",2005,"Maxima","Midsize Cars",3.5,"Manual 6-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,104,16
"21993","nissan","japan",2005,"Maxima","Midsize Cars",3.5,"Automatic (S5)","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,26,21,104,16
"21994","nissan","japan",2005,"Titan 2WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"21995","nissan","japan",2005,"Titan 4WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"21996","nissan","japan",2005,"Quest","Minivan",3.5,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,19,NA,NA
"21997","nissan","japan",2005,"Quest","Minivan",3.5,"Automatic 5-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,19,NA,NA
"21998","nissan","japan",2005,"Armada 2WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,18,14,NA,NA
"21999","nissan","japan",2005,"Murano FWD","Sport Utility Vehicles",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,23,20,NA,NA
"22000","nissan","japan",2005,"Pathfinder 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,21,17,NA,NA
"22001","nissan","japan",2005,"Armada 4WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22002","nissan","japan",2005,"Murano AWD","Sport Utility Vehicles",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,23,20,NA,NA
"22003","nissan","japan",2005,"Pathfinder 4WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22004","nissan","japan",2005,"Frontier 2WD","Standard Pickup Trucks",2.5,"Automatic 5-spd","CLKUP","4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,22,19,NA,NA
"22005","nissan","japan",2005,"Frontier 2WD","Standard Pickup Trucks",2.5,"Manual 5-spd",NA,"4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,23,21,NA,NA
"22006","nissan","japan",2005,"Frontier V6 2WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22007","nissan","japan",2005,"Frontier V6 2WD","Standard Pickup Trucks",4,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"22008","nissan","japan",2005,"Frontier V6 4WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22009","nissan","japan",2005,"Frontier V6 4WD","Standard Pickup Trucks",4,"Manual 6-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,17,NA,NA
"22010","nissan","japan",2005,"Titan 2WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,13,17,14,NA,NA
"22011","nissan","japan",2005,"Titan 4WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22012","nissan","japan",2005,"Xterra 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,20,16,NA,NA
"22013","nissan","japan",2005,"Xterra 2WD","Sport Utility Vehicles",4,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,21,17,NA,NA
"22014","nissan","japan",2005,"Xterra 4WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22015","nissan","japan",2005,"Xterra 4WD","Sport Utility Vehicles",4,"Manual 6-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,17,NA,NA
"22016","nissan","japan",2006,"350z","Two Seaters",3.5,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA
"22017","nissan","japan",2006,"350z","Two Seaters",3.5,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA
"22018","nissan","japan",2006,"350z Roadster","Two Seaters",3.5,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA
"22019","nissan","japan",2006,"350z Roadster","Two Seaters",3.5,"Automatic (S5)","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,NA,NA
"22020","nissan","japan",2006,"Sentra","Compact Cars",1.8,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,31,27,89,12
"22021","nissan","japan",2006,"Sentra","Compact Cars",1.8,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,32,27,89,12
"22022","nissan","japan",2006,"Sentra","Compact Cars",2.5,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,26,22,89,12
"22023","nissan","japan",2006,"Sentra","Compact Cars",2.5,"Manual 6-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,27,23,89,12
"22024","nissan","japan",2006,"Altima","Midsize Cars",2.5,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,27,23,103,16
"22025","nissan","japan",2006,"Altima","Midsize Cars",2.5,"Manual 5-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,29,24,103,16
"22026","nissan","japan",2006,"Altima","Midsize Cars",3.5,"Manual 5-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,25,21,103,16
"22027","nissan","japan",2006,"Altima","Midsize Cars",3.5,"Manual 6-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,26,21,103,16
"22028","nissan","japan",2006,"Altima","Midsize Cars",3.5,"Automatic (S5)","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,103,16
"22029","nissan","japan",2006,"Maxima","Midsize Cars",3.5,"Manual 6-spd",NA,"6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,104,16
"22030","nissan","japan",2006,"Maxima","Midsize Cars",3.5,"Automatic (S5)","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,26,21,104,16
"22031","nissan","japan",2006,"Frontier 2WD","Standard Pickup Trucks",2.5,"Automatic 5-spd","CLKUP","4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,22,19,NA,NA
"22032","nissan","japan",2006,"Frontier 2WD","Standard Pickup Trucks",2.5,"Manual 5-spd",NA,"4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,23,21,NA,NA
"22033","nissan","japan",2006,"Frontier V6 2WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22034","nissan","japan",2006,"Frontier V6 2WD","Standard Pickup Trucks",4,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"22035","nissan","japan",2006,"Titan 2WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA
"22036","nissan","japan",2006,"Frontier V6 4WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22037","nissan","japan",2006,"Frontier V6 4WD","Standard Pickup Trucks",4,"Manual 6-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,17,NA,NA
"22038","nissan","japan",2006,"Titan 4WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22039","nissan","japan",2006,"Quest","Minivan",3.5,"Automatic 4-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,19,NA,NA
"22040","nissan","japan",2006,"Quest","Minivan",3.5,"Automatic 5-spd","CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,19,NA,NA
"22041","nissan","japan",2006,"Armada 2WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22042","nissan","japan",2006,"Murano FWD","Sport Utility Vehicles",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,23,20,NA,NA
"22043","nissan","japan",2006,"Pathfinder 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,21,17,NA,NA
"22044","nissan","japan",2006,"Xterra 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,20,16,NA,NA
"22045","nissan","japan",2006,"Xterra 2WD","Sport Utility Vehicles",4,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"22046","nissan","japan",2006,"Armada 4WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22047","nissan","japan",2006,"Murano AWD","Sport Utility Vehicles",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,23,19,NA,NA
"22048","nissan","japan",2006,"Pathfinder 4WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22049","nissan","japan",2006,"Xterra 4WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22050","nissan","japan",2006,"Xterra 4WD","Sport Utility Vehicles",4,"Manual 6-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,17,NA,NA
"22051","nissan","japan",2006,"Titan 2WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,13,17,14,NA,NA
"22052","nissan","japan",2006,"Titan 4WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Gasoline or E85",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22053","nissan","japan",2007,"Quest","Minivan",3.5,"Automatic 5-spd","CLKUP","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,NA,NA
"22054","nissan","japan",2007,"Maxima","Midsize Cars",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,25,21,104,16
"22055","nissan","japan",2007,"Versa","Midsize Cars",1.8,"Automatic (variable gear ratios)","VMODE CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,26,33,28,94.5,16
"22056","nissan","japan",2007,"Versa","Midsize Cars",1.8,"Automatic 4-spd","CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,32,27,94.5,16
"22057","nissan","japan",2007,"Versa","Midsize Cars",1.8,"Manual 6-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,26,31,28,94.5,16
"22058","nissan","japan",2007,"Altima","Midsize Cars",2.5,"Automatic (variable gear ratios)","VMODE CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,23,31,26,101,18
"22059","nissan","japan",2007,"Altima","Midsize Cars",2.5,"Manual 6-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,23,32,26,101,18
"22060","nissan","japan",2007,"Altima","Midsize Cars",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,26,22,101,18
"22061","nissan","japan",2007,"Altima","Midsize Cars",3.5,"Manual 6-spd",NA,"6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,27,22,101,18
"22062","nissan","japan",2007,"Sentra","Midsize Cars",2,"Automatic (variable gear ratios)","VMODE CLKUP","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,25,33,28,97,13
"22063","nissan","japan",2007,"Sentra","Midsize Cars",2,"Manual 6-spd",NA,"4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,31,27,97,13
"22064","nissan","japan",2007,"Frontier 2WD","Standard Pickup Trucks",2.5,"Automatic 5-spd","CLKUP","4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,22,19,NA,NA
"22065","nissan","japan",2007,"Frontier 2WD","Standard Pickup Trucks",2.5,"Manual 5-spd",NA,"4","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,19,23,21,NA,NA
"22066","nissan","japan",2007,"Frontier V6 2WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"22067","nissan","japan",2007,"Frontier V6 2WD","Standard Pickup Trucks",4,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,20,17,NA,NA
"22068","nissan","japan",2007,"Titan 2WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22069","nissan","japan",2007,"Frontier V6 4WD","Standard Pickup Trucks",4,"Automatic 5-spd","CLKUP","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,19,16,NA,NA
"22070","nissan","japan",2007,"Frontier V6 4WD","Standard Pickup Trucks",4,"Manual 6-spd",NA,"6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,19,17,NA,NA
"22071","nissan","japan",2007,"Titan 4WD","Standard Pickup Trucks",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22072","nissan","japan",2007,"Armada 2WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22073","nissan","japan",2007,"Murano FWD","Sport Utility Vehicles",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,23,20,NA,NA
"22074","nissan","japan",2007,"Pathfinder 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,NA,NA
"22075","nissan","japan",2007,"Xterra 2WD","Sport Utility Vehicles",4,"Automatic 5-spd","CLKUP","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA
"22076","nissan","japan",2007,"Xterra 2WD","Sport Utility Vehicles",4,"Manual 6-spd",NA,"6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,20,17,NA,NA
"22077","nissan","japan",2007,"Armada 4WD","Sport Utility Vehicles",5.6,"Automatic 5-spd","CLKUP","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA
"22078","nissan","japan",2007,"Murano AWD","Sport Utility Vehicles",3.5,"Automatic (variable gear ratios)","VMODE CLKUP","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA
